comparison,scenario,controller,seed,remaining_uL,seconds,status,violations
baseline,known,nominal,100003,131.4044,47.0872,completed,
baseline,shifted,nominal,100020,149.2633,46.6038,completed,
baseline,missing,nominal,100037,148.4119,47.0039,completed,
baseline,known,nominal,100054,137.8606,47.1190,completed,
baseline,shifted,nominal,100071,494.0996,25.0281,violated,instrument-collision
baseline,missing,nominal,100088,154.3454,47.2760,completed,
baseline,known,nominal,100105,104.2542,46.9497,completed,
baseline,shifted,nominal,100122,715.6548,9.4147,violated,instrument-collision
baseline,missing,nominal,100139,174.4984,47.5370,completed,
baseline,known,nominal,100156,156.1688,46.9725,completed,
baseline,shifted,nominal,100173,129.7051,47.0361,completed,
baseline,missing,nominal,100190,135.0200,47.2415,completed,
baseline,known,nominal,100207,160.6231,46.9837,completed,
baseline,shifted,nominal,100224,151.8542,47.0851,completed,
baseline,missing,nominal,100241,159.9616,47.1725,completed,
baseline,known,nominal,100258,157.4851,47.1034,completed,
baseline,shifted,nominal,100275,158.9113,46.9096,completed,
baseline,missing,nominal,100292,173.9547,47.1754,completed,
baseline,known,nominal,100309,145.1653,46.8723,completed,
baseline,shifted,nominal,100326,594.2423,17.2213,violated,instrument-collision
baseline,missing,nominal,100343,167.3209,46.5038,completed,
baseline,known,nominal,100360,128.8573,47.2205,completed,
baseline,shifted,nominal,100377,115.7226,47.3634,completed,
baseline,missing,nominal,100394,142.1843,47.1732,completed,
baseline,known,nominal,100411,131.3505,47.0829,completed,
baseline,shifted,nominal,100428,148.5763,47.1105,completed,
baseline,missing,nominal,100445,178.4511,47.0046,completed,
baseline,known,nominal,100462,135.1807,47.0710,completed,
baseline,shifted,nominal,100479,136.9005,47.3948,completed,
baseline,missing,nominal,100496,178.4545,47.0790,completed,
baseline,known,nominal,100513,157.7585,46.8939,completed,
baseline,shifted,nominal,100530,146.3681,46.7088,completed,
baseline,missing,nominal,100547,154.9198,46.9595,completed,
baseline,known,nominal,100564,144.9868,47.1161,completed,
baseline,shifted,nominal,100581,135.6363,47.2314,completed,
baseline,missing,nominal,100598,207.4695,46.7698,completed,
baseline,known,nominal,100615,157.7996,47.0605,completed,
baseline,shifted,nominal,100632,126.3421,47.0785,completed,
baseline,missing,nominal,100649,120.2751,46.9681,completed,
baseline,known,nominal,100666,162.1898,47.1205,completed,
baseline,shifted,nominal,100683,119.9854,46.8959,completed,
baseline,missing,nominal,100700,180.3151,46.9945,completed,
baseline,known,nominal,100717,166.9536,46.8171,completed,
baseline,shifted,nominal,100734,139.9313,47.0321,completed,
baseline,missing,nominal,100751,133.4153,47.0460,completed,
baseline,known,nominal,100768,168.9414,46.9675,completed,
baseline,shifted,nominal,100785,152.0797,47.0425,completed,
baseline,missing,nominal,100802,164.7405,46.9460,completed,
baseline,known,nominal,100819,129.5378,47.5066,completed,
baseline,shifted,nominal,100836,268.8796,40.6520,violated,instrument-collision
baseline,missing,nominal,100853,116.1610,47.1864,completed,
baseline,known,nominal,100870,156.8769,46.7926,completed,
baseline,shifted,nominal,100887,158.3782,47.1725,completed,
baseline,missing,nominal,100904,158.5846,46.8527,completed,
baseline,known,nominal,100921,119.3873,47.3737,completed,
baseline,shifted,nominal,100938,172.6116,47.2479,completed,
baseline,missing,nominal,100955,156.1075,46.7948,completed,
baseline,known,nominal,100972,196.8404,47.2126,completed,
baseline,shifted,nominal,100989,132.0715,47.0212,completed,
baseline,missing,nominal,101006,178.7715,46.7726,completed,
baseline,known,nominal,101023,170.0464,47.3541,completed,
baseline,shifted,nominal,101040,164.1308,46.8310,completed,
baseline,missing,nominal,101057,141.6783,46.7421,completed,
baseline,known,nominal,101074,124.6381,47.1317,completed,
baseline,shifted,nominal,101091,175.7539,47.3002,completed,
baseline,missing,nominal,101108,132.2916,47.0752,completed,
baseline,known,nominal,101125,154.5714,46.9060,completed,
baseline,shifted,nominal,101142,134.5562,46.9931,completed,
baseline,missing,nominal,101159,151.8376,47.0762,completed,
baseline,known,nominal,101176,166.1800,47.1240,completed,
baseline,shifted,nominal,101193,867.4713,1.5979,violated,instrument-collision
baseline,missing,nominal,101210,175.0763,47.2661,completed,
baseline,known,nominal,101227,145.2403,47.0061,completed,
baseline,shifted,nominal,101244,627.0742,17.2228,violated,instrument-collision
baseline,missing,nominal,101261,122.5703,47.1373,completed,
baseline,known,nominal,101278,148.3587,47.0553,completed,
baseline,shifted,nominal,101295,134.0673,46.8346,completed,
baseline,missing,nominal,101312,145.0999,47.1808,completed,
baseline,known,nominal,101329,152.3852,47.0356,completed,
baseline,shifted,nominal,101346,641.4435,17.2230,violated,instrument-collision
baseline,missing,nominal,101363,138.3516,47.0535,completed,
baseline,known,nominal,101380,128.2908,46.8539,completed,
baseline,shifted,nominal,101397,137.5514,47.0074,completed,
baseline,missing,nominal,101414,130.6726,46.9610,completed,
baseline,known,nominal,101431,110.7117,47.1304,completed,
baseline,shifted,nominal,101448,172.5850,46.9612,completed,
baseline,missing,nominal,101465,174.4579,46.7619,completed,
baseline,known,nominal,101482,154.9978,47.0107,completed,
baseline,shifted,nominal,101499,126.1378,47.0923,completed,
baseline,missing,nominal,101516,175.7856,46.8674,completed,
baseline,known,nominal,101533,116.0709,47.1193,completed,
baseline,shifted,nominal,101550,155.4909,47.1377,completed,
baseline,missing,nominal,101567,148.1013,46.9173,completed,
baseline,known,nominal,101584,150.2370,47.1027,completed,
baseline,shifted,nominal,101601,139.7157,46.8745,completed,
baseline,missing,nominal,101618,128.5747,47.2344,completed,
baseline,known,nominal,101635,117.6822,47.2997,completed,
baseline,shifted,nominal,101652,136.6996,47.1578,completed,
baseline,missing,nominal,101669,144.4497,46.8189,completed,
baseline,known,nominal,101686,140.8816,46.9218,completed,
baseline,shifted,nominal,101703,140.6586,47.2542,completed,
baseline,missing,nominal,101720,154.8665,46.8882,completed,
baseline,known,nominal,101737,176.5467,46.7546,completed,
baseline,shifted,nominal,101754,125.0561,47.2094,completed,
baseline,missing,nominal,101771,133.6891,47.1869,completed,
baseline,known,nominal,101788,173.2277,46.8880,completed,
baseline,shifted,nominal,101805,137.0718,46.8429,completed,
baseline,missing,nominal,101822,132.1247,46.7190,completed,
baseline,known,nominal,101839,119.5832,47.3271,completed,
baseline,shifted,nominal,101856,507.2628,25.0347,violated,instrument-collision
baseline,missing,nominal,101873,140.2159,47.1229,completed,
baseline,known,nominal,101890,153.8017,46.9791,completed,
baseline,shifted,nominal,101907,150.8067,47.1159,completed,
baseline,missing,nominal,101924,133.0989,46.9761,completed,
baseline,known,nominal,101941,138.3705,47.1571,completed,
baseline,shifted,nominal,101958,166.1656,46.8934,completed,
baseline,missing,nominal,101975,135.8008,46.8540,completed,
baseline,known,nominal,101992,135.8179,47.1412,completed,
baseline,shifted,nominal,102009,178.9162,46.8498,completed,
baseline,missing,nominal,102026,159.6009,47.1488,completed,
baseline,known,nominal,102043,140.9189,46.9637,completed,
baseline,shifted,nominal,102060,845.3720,1.5994,violated,instrument-collision
baseline,missing,nominal,102077,157.3086,46.7501,completed,
baseline,known,nominal,102094,164.1947,47.1900,completed,
baseline,shifted,nominal,102111,121.7189,47.0853,completed,
baseline,missing,nominal,102128,167.0852,46.7845,completed,
baseline,known,nominal,102145,184.5758,46.9959,completed,
baseline,shifted,nominal,102162,138.4007,46.8817,completed,
baseline,missing,nominal,102179,152.2075,46.8708,completed,
baseline,known,nominal,102196,106.0540,46.9929,completed,
baseline,shifted,nominal,102213,147.7827,47.1464,completed,
baseline,missing,nominal,102230,164.1640,46.8827,completed,
baseline,known,nominal,102247,173.7922,46.9266,completed,
baseline,shifted,nominal,102264,144.4278,47.1146,completed,
baseline,missing,nominal,102281,162.1209,46.8568,completed,
baseline,known,nominal,102298,125.3570,46.9682,completed,
baseline,shifted,nominal,102315,139.0157,47.3064,completed,
baseline,missing,nominal,102332,147.8610,47.1041,completed,
baseline,known,nominal,102349,143.6386,46.9195,completed,
baseline,shifted,nominal,102366,145.5785,46.7685,completed,
baseline,missing,nominal,102383,149.9698,47.1773,completed,
baseline,known,nominal,102400,159.7483,47.1387,completed,
baseline,shifted,nominal,102417,608.0050,17.2177,violated,instrument-collision
baseline,missing,nominal,102434,104.4184,47.0045,completed,
baseline,known,nominal,102451,137.3696,47.0357,completed,
baseline,shifted,nominal,102468,182.6217,47.1356,completed,
baseline,missing,nominal,102485,128.8966,47.1356,completed,
baseline,known,nominal,102502,159.4626,46.8023,completed,
baseline,shifted,nominal,102519,160.9637,47.0205,completed,
baseline,missing,nominal,102536,134.6199,46.9758,completed,
baseline,known,nominal,102553,140.9724,46.9823,completed,
baseline,shifted,nominal,102570,158.0012,47.2040,completed,
baseline,missing,nominal,102587,152.8135,46.9556,completed,
baseline,known,nominal,102604,157.1786,47.1712,completed,
baseline,shifted,nominal,102621,194.6817,46.9995,completed,
baseline,missing,nominal,102638,120.1106,47.1787,completed,
baseline,known,nominal,102655,176.1887,46.9513,completed,
baseline,shifted,nominal,102672,112.9203,47.1240,completed,
baseline,missing,nominal,102689,143.0499,47.0960,completed,
baseline,known,nominal,102706,173.2933,46.8510,completed,
baseline,shifted,nominal,102723,147.8056,47.0430,completed,
baseline,missing,nominal,102740,140.6635,47.2794,completed,
baseline,known,nominal,102757,150.6525,47.0391,completed,
baseline,shifted,nominal,102774,167.0276,46.8842,completed,
baseline,missing,nominal,102791,139.5690,47.0108,completed,
baseline,known,nominal,102808,138.1203,46.9295,completed,
baseline,shifted,nominal,102825,853.6140,1.5988,violated,instrument-collision
baseline,missing,nominal,102842,173.5376,47.1802,completed,
baseline,known,nominal,102859,162.7182,47.0327,completed,
baseline,shifted,nominal,102876,148.8961,46.8862,completed,
baseline,missing,nominal,102893,136.5938,47.0560,completed,
baseline,known,nominal,102910,151.9247,46.8243,completed,
baseline,shifted,nominal,102927,152.8591,47.1244,completed,
baseline,missing,nominal,102944,146.7263,46.7035,completed,
baseline,known,nominal,102961,154.1374,47.1740,completed,
baseline,shifted,nominal,102978,156.1140,46.8972,completed,
baseline,missing,nominal,102995,163.4938,47.3128,completed,
baseline,known,nominal,103012,140.3500,47.0803,completed,
baseline,shifted,nominal,103029,133.2782,46.9679,completed,
baseline,missing,nominal,103046,160.8224,47.1169,completed,
baseline,known,nominal,103063,144.4968,46.9699,completed,
baseline,shifted,nominal,103080,710.4911,9.4093,violated,instrument-collision
baseline,missing,nominal,103097,136.0663,47.1176,completed,
baseline,known,nominal,103114,175.3458,46.9915,completed,
baseline,shifted,nominal,103131,137.7614,47.4045,completed,
baseline,missing,nominal,103148,142.3156,46.8687,completed,
baseline,known,nominal,103165,152.9434,46.9079,completed,
baseline,shifted,nominal,103182,162.4956,46.7052,completed,
baseline,missing,nominal,103199,165.7635,46.7472,completed,
baseline,known,nominal,103216,147.3142,47.2615,completed,
baseline,shifted,nominal,103233,399.1644,32.8421,violated,instrument-collision
baseline,missing,nominal,103250,145.0227,46.7499,completed,
baseline,known,nominal,103267,173.6534,47.0481,completed,
baseline,shifted,nominal,103284,465.8113,25.0304,violated,instrument-collision
baseline,missing,nominal,103301,146.6892,46.8076,completed,
baseline,known,nominal,103318,153.2710,47.0916,completed,
baseline,shifted,nominal,103335,133.3507,46.7843,completed,
baseline,missing,nominal,103352,151.1409,46.5962,completed,
baseline,known,nominal,103369,138.1909,47.3670,completed,
baseline,shifted,nominal,103386,114.7005,47.0306,completed,
baseline,missing,nominal,103403,143.1194,47.4294,completed,
baseline,known,nominal,103420,132.1271,46.9113,completed,
baseline,shifted,nominal,103437,131.3120,47.1638,completed,
baseline,missing,nominal,103454,143.3172,47.4375,completed,
baseline,known,nominal,103471,160.2743,47.0823,completed,
baseline,shifted,nominal,103488,149.8181,46.8986,completed,
baseline,missing,nominal,103505,146.9023,46.9334,completed,
baseline,known,nominal,103522,170.6797,47.0362,completed,
baseline,shifted,nominal,103539,109.5283,47.0079,completed,
baseline,missing,nominal,103556,140.4695,47.1727,completed,
baseline,known,nominal,103573,200.2647,47.1362,completed,
baseline,shifted,nominal,103590,157.9068,46.7907,completed,
baseline,missing,nominal,103607,122.0333,47.1011,completed,
baseline,known,nominal,103624,124.1357,47.1634,completed,
baseline,shifted,nominal,103641,116.9788,46.9462,completed,
baseline,missing,nominal,103658,198.4618,47.0418,completed,
baseline,known,nominal,103675,169.9825,46.9169,completed,
baseline,shifted,nominal,103692,146.1119,47.0356,completed,
baseline,missing,nominal,103709,134.9091,47.0224,completed,
baseline,known,nominal,103726,151.1393,46.4732,completed,
baseline,shifted,nominal,103743,156.3982,46.7389,completed,
baseline,missing,nominal,103760,148.7444,47.0359,completed,
baseline,known,nominal,103777,123.4387,46.9000,completed,
baseline,shifted,nominal,103794,131.3484,47.0246,completed,
baseline,missing,nominal,103811,206.8126,46.7683,completed,
baseline,known,nominal,103828,143.0471,46.8727,completed,
baseline,shifted,nominal,103845,616.0658,17.2198,violated,instrument-collision
baseline,missing,nominal,103862,140.5709,47.0076,completed,
baseline,known,nominal,103879,172.1845,47.1208,completed,
baseline,shifted,nominal,103896,111.1610,47.3615,completed,
baseline,missing,nominal,103913,179.8035,47.1703,completed,
baseline,known,nominal,103930,158.4978,47.0096,completed,
baseline,shifted,nominal,103947,576.3742,17.2172,violated,instrument-collision
baseline,missing,nominal,103964,147.1406,47.0683,completed,
baseline,known,nominal,103981,149.3873,47.3008,completed,
baseline,shifted,nominal,103998,151.7456,47.0927,completed,
baseline,missing,nominal,104015,152.4222,47.2083,completed,
baseline,known,nominal,104032,199.2276,46.7889,completed,
baseline,shifted,nominal,104049,132.8770,46.8056,completed,
baseline,missing,nominal,104066,180.8222,46.7169,completed,
baseline,known,nominal,104083,137.5652,46.9513,completed,
baseline,shifted,nominal,104100,154.5871,46.8040,completed,
baseline,missing,nominal,104117,183.3401,47.1271,completed,
baseline,known,nominal,104134,184.0040,46.9498,completed,
baseline,shifted,nominal,104151,120.4204,47.1657,completed,
baseline,missing,nominal,104168,162.8769,47.1497,completed,
baseline,known,nominal,104185,162.5676,47.0013,completed,
baseline,shifted,nominal,104202,129.9867,47.1083,completed,
baseline,missing,nominal,104219,156.6040,46.8221,completed,
baseline,known,nominal,104236,155.7320,47.0189,completed,
baseline,shifted,nominal,104253,136.7716,46.8560,completed,
baseline,missing,nominal,104270,113.0784,47.0630,completed,
baseline,known,nominal,104287,149.3399,46.8648,completed,
baseline,shifted,nominal,104304,175.8479,46.8089,completed,
baseline,missing,nominal,104321,160.4122,46.7839,completed,
baseline,known,nominal,104338,142.3163,46.8976,completed,
baseline,shifted,nominal,104355,262.7685,40.6489,violated,instrument-collision
baseline,missing,nominal,104372,125.4759,46.9045,completed,
baseline,known,nominal,104389,160.3481,47.2013,completed,
baseline,shifted,nominal,104406,140.9560,46.8701,completed,
baseline,missing,nominal,104423,182.8360,47.0681,completed,
baseline,known,nominal,104440,144.9735,46.8644,completed,
baseline,shifted,nominal,104457,107.4971,47.2966,completed,
baseline,missing,nominal,104474,135.3240,47.2636,completed,
baseline,known,nominal,104491,137.6258,46.8624,completed,
baseline,shifted,nominal,104508,161.4474,46.5129,completed,
baseline,missing,nominal,104525,147.8733,47.0617,completed,
baseline,known,nominal,104542,129.9540,46.8134,completed,
baseline,shifted,nominal,104559,848.6731,1.5941,violated,instrument-collision
baseline,missing,nominal,104576,174.8857,47.0343,completed,
baseline,known,nominal,104593,150.4419,46.9888,completed,
baseline,shifted,nominal,104610,147.4215,46.7234,completed,
baseline,missing,nominal,104627,149.0716,46.9723,completed,
baseline,known,nominal,104644,137.7885,47.0987,completed,
baseline,shifted,nominal,104661,135.6828,47.2453,completed,
baseline,missing,nominal,104678,141.4226,47.0256,completed,
baseline,known,nominal,104695,138.6796,47.1398,completed,
baseline,shifted,nominal,104712,184.2277,47.0040,completed,
baseline,missing,nominal,104729,133.9432,47.1568,completed,
baseline,known,nominal,104746,147.7741,46.9578,completed,
baseline,shifted,nominal,104763,143.6963,47.4663,completed,
baseline,missing,nominal,104780,154.0177,46.7431,completed,
baseline,known,nominal,104797,146.9148,47.1145,completed,
baseline,shifted,nominal,104814,136.6701,46.9330,completed,
baseline,missing,nominal,104831,142.5550,46.9618,completed,
baseline,known,nominal,104848,155.7635,46.9922,completed,
baseline,shifted,nominal,104865,150.6978,46.9389,completed,
baseline,missing,nominal,104882,158.8683,46.9638,completed,
baseline,known,nominal,104899,158.7692,47.0595,completed,
baseline,shifted,nominal,104916,158.1664,47.0318,completed,
baseline,missing,nominal,104933,151.7221,46.9563,completed,
baseline,known,nominal,104950,162.4083,46.9102,completed,
baseline,shifted,nominal,104967,595.3438,17.2233,violated,instrument-collision
baseline,missing,nominal,104984,127.6289,46.8356,completed,
baseline,known,nominal,105001,148.4301,46.8601,completed,
baseline,shifted,nominal,105018,608.0256,17.2253,violated,instrument-collision
baseline,missing,nominal,105035,154.9435,47.0044,completed,
baseline,known,nominal,105052,181.1970,46.6406,completed,
baseline,shifted,nominal,105069,136.1706,46.7862,completed,
baseline,missing,nominal,105086,115.7876,47.1491,completed,
baseline,known,nominal,105103,135.1912,47.1350,completed,
baseline,shifted,nominal,105120,177.5481,47.1973,completed,
baseline,missing,nominal,105137,154.6242,47.0980,completed,
baseline,known,nominal,105154,148.9726,47.0878,completed,
baseline,shifted,nominal,105171,732.3364,9.4113,violated,instrument-collision
baseline,missing,nominal,105188,139.7011,46.9937,completed,
baseline,known,nominal,105205,146.7349,46.8461,completed,
baseline,shifted,nominal,105222,139.8944,47.3678,completed,
baseline,missing,nominal,105239,140.3815,47.0296,completed,
baseline,known,nominal,105256,146.0250,46.9668,completed,
baseline,shifted,nominal,105273,595.7329,17.2192,violated,instrument-collision
baseline,missing,nominal,105290,126.6805,47.0197,completed,
baseline,known,nominal,105307,154.6705,46.7461,completed,
baseline,shifted,nominal,105324,148.3292,47.1088,completed,
