comparison,scenario,controller,seed,remaining_uL,seconds,status,violations
baseline,known,belief,100003,170.8075,49.3352,stopped,
baseline,shifted,belief,100020,175.4444,49.4190,stopped,
baseline,missing,belief,100037,847.9251,1.4000,stopped,
baseline,known,belief,100054,172.0668,49.5415,stopped,
baseline,shifted,belief,100071,272.9809,43.8193,stopped,
baseline,missing,belief,100088,855.4476,1.4000,stopped,
baseline,known,belief,100105,142.9473,49.1925,stopped,
baseline,shifted,belief,100122,132.1000,53.6564,completed,
baseline,missing,belief,100139,889.6476,1.4000,stopped,
baseline,known,belief,100156,187.7901,49.5956,stopped,
baseline,shifted,belief,100173,165.6859,49.4649,stopped,
baseline,missing,belief,100190,836.3413,1.4000,stopped,
baseline,known,belief,100207,198.0624,49.5409,stopped,
baseline,shifted,belief,100224,189.2239,49.5841,stopped,
baseline,missing,belief,100241,854.7820,1.4000,stopped,
baseline,known,belief,100258,148.6038,53.9019,completed,
baseline,shifted,belief,100275,275.5511,43.8111,stopped,
baseline,missing,belief,100292,866.4348,1.4000,stopped,
baseline,known,belief,100309,174.9158,48.9237,stopped,
baseline,shifted,belief,100326,132.8899,53.5736,completed,
baseline,missing,belief,100343,848.2617,1.4000,stopped,
baseline,known,belief,100360,169.0384,49.4684,stopped,
baseline,shifted,belief,100377,240.0666,43.8171,stopped,
baseline,missing,belief,100394,850.1931,1.4000,stopped,
baseline,known,belief,100411,171.0726,49.4337,stopped,
baseline,shifted,belief,100428,186.6257,49.5647,stopped,
baseline,missing,belief,100445,875.8480,1.4000,stopped,
baseline,known,belief,100462,256.3394,43.1249,stopped,
baseline,shifted,belief,100479,647.7795,16.4226,stopped,
baseline,missing,belief,100496,872.0572,1.4000,stopped,
baseline,known,belief,100513,140.9769,54.0631,completed,
baseline,shifted,belief,100530,543.1980,22.9305,stopped,
baseline,missing,belief,100547,847.4869,1.4000,stopped,
baseline,known,belief,100564,135.3776,54.0067,completed,
baseline,shifted,belief,100581,255.8350,43.8151,stopped,
baseline,missing,belief,100598,894.5330,1.4000,stopped,
baseline,known,belief,100615,192.3547,49.4722,stopped,
baseline,shifted,belief,100632,172.3450,49.1901,stopped,
baseline,missing,belief,100649,826.8909,1.4000,stopped,
baseline,known,belief,100666,201.3441,49.5908,stopped,
baseline,shifted,belief,100683,427.2680,30.1291,stopped,
baseline,missing,belief,100700,874.3765,1.4000,stopped,
baseline,known,belief,100717,198.5779,48.9179,stopped,
baseline,shifted,belief,100734,174.9477,49.4944,stopped,
baseline,missing,belief,100751,829.8307,1.4000,stopped,
baseline,known,belief,100768,155.4659,54.0547,completed,
baseline,shifted,belief,100785,184.7740,49.6340,stopped,
baseline,missing,belief,100802,859.9048,1.4000,stopped,
baseline,known,belief,100819,177.5073,49.3940,stopped,
baseline,shifted,belief,100836,672.1880,16.4208,stopped,
baseline,missing,belief,100853,833.2922,1.4000,stopped,
baseline,known,belief,100870,269.5852,43.1241,stopped,
baseline,shifted,belief,100887,190.7135,49.7839,stopped,
baseline,missing,belief,100904,852.6196,1.4000,stopped,
baseline,known,belief,100921,244.2340,43.1198,stopped,
baseline,shifted,belief,100938,207.7866,49.7346,stopped,
baseline,missing,belief,100955,858.6580,1.4000,stopped,
baseline,known,belief,100972,155.2208,55.6656,completed,
baseline,shifted,belief,100989,166.8833,49.3444,stopped,
baseline,missing,belief,101006,876.0608,1.4000,stopped,
baseline,known,belief,101023,147.3698,54.6967,completed,
baseline,shifted,belief,101040,371.3314,36.6120,stopped,
baseline,missing,belief,101057,836.9918,1.4000,stopped,
baseline,known,belief,101074,162.2471,48.7054,stopped,
baseline,shifted,belief,101091,298.8397,43.7769,stopped,
baseline,missing,belief,101108,832.2029,1.4000,stopped,
baseline,known,belief,101125,148.2343,53.6024,completed,
baseline,shifted,belief,101142,444.2843,30.1245,stopped,
baseline,missing,belief,101159,854.1099,1.4000,stopped,
baseline,known,belief,101176,285.2848,43.0952,stopped,
baseline,shifted,belief,101193,153.7023,53.7664,completed,
baseline,missing,belief,101210,885.7975,1.4000,stopped,
baseline,known,belief,101227,189.2304,48.3969,stopped,
baseline,shifted,belief,101244,197.0078,49.9737,violated,pellet-envelope
baseline,missing,belief,101261,834.4068,1.4000,stopped,
baseline,known,belief,101278,186.0837,48.8391,stopped,
baseline,shifted,belief,101295,637.1342,16.4483,stopped,
baseline,missing,belief,101312,850.8158,1.4000,stopped,
baseline,known,belief,101329,187.1784,49.4940,stopped,
baseline,shifted,belief,101346,169.1065,54.1354,completed,
baseline,missing,belief,101363,842.1925,1.4000,stopped,
baseline,known,belief,101380,168.7343,48.3739,stopped,
baseline,shifted,belief,101397,175.6194,50.0747,stopped,
baseline,missing,belief,101414,827.0034,1.4000,stopped,
baseline,known,belief,101431,158.1642,48.3887,completed,
baseline,shifted,belief,101448,205.6167,49.7723,stopped,
baseline,missing,belief,101465,865.6693,1.4000,stopped,
baseline,known,belief,101482,191.1909,49.4668,stopped,
baseline,shifted,belief,101499,162.8775,49.5338,stopped,
baseline,missing,belief,101516,871.9538,1.4000,stopped,
baseline,known,belief,101533,160.9803,49.1317,stopped,
baseline,shifted,belief,101550,274.9868,43.7964,stopped,
baseline,missing,belief,101567,841.1870,1.4000,stopped,
baseline,known,belief,101584,188.3456,49.5935,stopped,
baseline,shifted,belief,101601,255.8779,43.8263,stopped,
baseline,missing,belief,101618,830.5824,1.4000,stopped,
baseline,known,belief,101635,162.2436,49.3658,stopped,
baseline,shifted,belief,101652,545.6517,22.9315,stopped,
baseline,missing,belief,101669,840.9460,1.4000,stopped,
baseline,known,belief,101686,175.4988,49.4750,stopped,
baseline,shifted,belief,101703,178.2797,49.5393,stopped,
baseline,missing,belief,101720,858.9405,1.4000,stopped,
baseline,known,belief,101737,152.2238,54.1648,completed,
baseline,shifted,belief,101754,441.5156,30.1282,stopped,
baseline,missing,belief,101771,846.1066,1.4000,stopped,
baseline,known,belief,101788,154.0122,54.2128,completed,
baseline,shifted,belief,101805,169.5615,49.3972,stopped,
baseline,missing,belief,101822,832.3753,1.4000,stopped,
baseline,known,belief,101839,166.2979,49.4441,stopped,
baseline,shifted,belief,101856,673.6441,16.4569,stopped,
baseline,missing,belief,101873,845.1713,1.4000,stopped,
baseline,known,belief,101890,141.8097,53.8762,completed,
baseline,shifted,belief,101907,187.9162,49.4713,stopped,
baseline,missing,belief,101924,833.9172,1.4000,stopped,
baseline,known,belief,101941,177.9766,49.5189,stopped,
baseline,shifted,belief,101958,576.3531,22.8699,stopped,
baseline,missing,belief,101975,839.8477,1.4000,stopped,
baseline,known,belief,101992,179.7961,49.2819,stopped,
baseline,shifted,belief,102009,293.3392,43.8005,stopped,
baseline,missing,belief,102026,872.9919,1.4000,stopped,
baseline,known,belief,102043,179.1245,49.4668,stopped,
baseline,shifted,belief,102060,179.1256,49.3769,completed,
baseline,missing,belief,102077,851.6749,1.4000,stopped,
baseline,known,belief,102094,286.5976,43.1227,stopped,
baseline,shifted,belief,102111,242.0291,43.8218,stopped,
baseline,missing,belief,102128,864.5635,1.4000,stopped,
baseline,known,belief,102145,220.8206,49.5543,stopped,
baseline,shifted,belief,102162,253.5037,43.8267,stopped,
baseline,missing,belief,102179,854.0283,1.4000,stopped,
baseline,known,belief,102196,150.0661,48.5839,stopped,
baseline,shifted,belief,102213,185.8546,49.5584,stopped,
baseline,missing,belief,102230,871.4176,1.4000,stopped,
baseline,known,belief,102247,209.5662,48.7192,stopped,
baseline,shifted,belief,102264,264.4093,44.5118,stopped,
baseline,missing,belief,102281,852.6332,1.4000,stopped,
baseline,known,belief,102298,156.8183,49.6133,stopped,
baseline,shifted,belief,102315,178.9687,49.6129,stopped,
baseline,missing,belief,102332,845.7416,1.4000,stopped,
baseline,known,belief,102349,178.6641,49.5243,stopped,
baseline,shifted,belief,102366,258.6312,44.5249,stopped,
baseline,missing,belief,102383,854.1811,1.4000,stopped,
baseline,known,belief,102400,192.2879,49.5460,stopped,
baseline,shifted,belief,102417,264.7352,43.7903,stopped,
baseline,missing,belief,102434,804.8436,1.4000,stopped,
baseline,known,belief,102451,175.4794,49.2271,stopped,
baseline,shifted,belief,102468,301.1327,43.7820,stopped,
baseline,missing,belief,102485,822.6844,1.4000,stopped,
baseline,known,belief,102502,193.9180,48.7634,stopped,
baseline,shifted,belief,102519,192.8644,49.7562,stopped,
baseline,missing,belief,102536,822.9134,1.4000,stopped,
baseline,known,belief,102553,127.6183,54.1461,completed,
baseline,shifted,belief,102570,194.5023,49.7836,stopped,
baseline,missing,belief,102587,851.2787,1.4000,stopped,
baseline,known,belief,102604,138.4946,54.2746,completed,
baseline,shifted,belief,102621,150.3862,55.6731,completed,
baseline,missing,belief,102638,824.8908,1.4000,stopped,
baseline,known,belief,102655,172.9976,53.4493,completed,
baseline,shifted,belief,102672,820.9439,1.4000,stopped,
baseline,missing,belief,102689,846.8864,1.4000,stopped,
baseline,known,belief,102706,160.2587,53.7632,completed,
baseline,shifted,belief,102723,461.3343,30.0971,stopped,
baseline,missing,belief,102740,857.5692,1.4000,stopped,
baseline,known,belief,102757,186.3871,48.8322,stopped,
baseline,shifted,belief,102774,192.9241,49.8511,stopped,
baseline,missing,belief,102791,842.7182,1.4000,stopped,
baseline,known,belief,102808,172.6505,48.7536,stopped,
baseline,shifted,belief,102825,185.0106,49.5260,stopped,
baseline,missing,belief,102842,878.5677,1.4000,stopped,
baseline,known,belief,102859,139.5978,54.2663,completed,
baseline,shifted,belief,102876,847.0609,1.4000,stopped,
baseline,missing,belief,102893,832.0999,1.4000,stopped,
baseline,known,belief,102910,186.6015,49.5625,stopped,
baseline,shifted,belief,102927,186.6998,49.5547,stopped,
baseline,missing,belief,102944,844.0331,1.4000,stopped,
baseline,known,belief,102961,133.4966,54.6268,completed,
baseline,shifted,belief,102978,467.8629,30.1127,stopped,
baseline,missing,belief,102995,870.0526,1.4000,stopped,
baseline,known,belief,103012,178.7851,49.3556,stopped,
baseline,shifted,belief,103029,250.9333,44.5181,stopped,
baseline,missing,belief,103046,864.0681,1.4000,stopped,
baseline,known,belief,103063,180.6020,50.8652,stopped,
baseline,shifted,belief,103080,253.1760,43.8355,stopped,
baseline,missing,belief,103097,836.0347,1.4000,stopped,
baseline,known,belief,103114,207.9920,49.5972,stopped,
baseline,shifted,belief,103131,554.3342,22.9054,stopped,
baseline,missing,belief,103148,846.0979,1.4000,stopped,
baseline,known,belief,103165,189.3428,49.3351,stopped,
baseline,shifted,belief,103182,372.2281,36.5975,stopped,
baseline,missing,belief,103199,860.9698,1.4000,stopped,
baseline,known,belief,103216,189.5240,49.4301,stopped,
baseline,shifted,belief,103233,216.5925,49.4441,stopped,
baseline,missing,belief,103250,837.8688,1.4000,stopped,
baseline,known,belief,103267,207.2821,49.6762,stopped,
baseline,shifted,belief,103284,161.7701,49.5475,stopped,
baseline,missing,belief,103301,838.1863,1.4000,stopped,
baseline,known,belief,103318,193.3444,49.3325,stopped,
baseline,shifted,belief,103335,350.4248,36.5947,stopped,
baseline,missing,belief,103352,846.2871,1.4000,stopped,
baseline,known,belief,103369,126.7797,54.3280,completed,
baseline,shifted,belief,103386,620.7539,17.1137,stopped,
baseline,missing,belief,103403,849.4038,1.4000,stopped,
baseline,known,belief,103420,172.5039,48.4496,stopped,
baseline,shifted,belief,103437,174.4137,49.3065,stopped,
baseline,missing,belief,103454,845.3612,1.4000,stopped,
baseline,known,belief,103471,197.5216,50.1781,stopped,
baseline,shifted,belief,103488,266.1878,43.8219,stopped,
baseline,missing,belief,103505,841.0645,1.4000,stopped,
baseline,known,belief,103522,205.7525,49.4998,stopped,
baseline,shifted,belief,103539,622.1631,16.4248,stopped,
baseline,missing,belief,103556,840.0379,1.4000,stopped,
baseline,known,belief,103573,159.2008,54.9879,completed,
baseline,shifted,belief,103590,188.4877,49.7157,stopped,
baseline,missing,belief,103607,823.5644,1.4000,stopped,
baseline,known,belief,103624,165.3933,49.4557,stopped,
baseline,shifted,belief,103641,427.5693,30.1328,stopped,
baseline,missing,belief,103658,900.0367,1.4000,stopped,
baseline,known,belief,103675,197.7073,49.6799,stopped,
baseline,shifted,belief,103692,361.3286,36.6190,stopped,
baseline,missing,belief,103709,835.4638,1.4000,stopped,
baseline,known,belief,103726,127.7522,54.1003,completed,
baseline,shifted,belief,103743,748.8032,9.2045,stopped,
baseline,missing,belief,103760,841.8779,1.4000,stopped,
baseline,known,belief,103777,163.0758,49.2174,stopped,
baseline,shifted,belief,103794,635.9238,16.4359,stopped,
baseline,missing,belief,103811,893.8790,1.4000,stopped,
baseline,known,belief,103828,178.4492,49.5062,stopped,
baseline,shifted,belief,103845,193.2921,49.7700,stopped,
baseline,missing,belief,103862,833.1513,1.4000,stopped,
baseline,known,belief,103879,211.9077,49.2540,stopped,
baseline,shifted,belief,103896,235.3946,43.8263,stopped,
baseline,missing,belief,103913,885.9946,1.4000,stopped,
baseline,known,belief,103930,199.1265,48.6166,stopped,
baseline,shifted,belief,103947,155.8084,48.9521,completed,
baseline,missing,belief,103964,851.9450,1.4000,stopped,
baseline,known,belief,103981,188.2628,49.5205,stopped,
baseline,shifted,belief,103998,181.7359,49.7180,stopped,
baseline,missing,belief,104015,858.6479,1.4000,stopped,
baseline,known,belief,104032,156.0280,54.7860,completed,
baseline,shifted,belief,104049,536.5570,22.9141,stopped,
baseline,missing,belief,104066,872.9287,1.4000,stopped,
baseline,known,belief,104083,180.4297,49.2004,stopped,
baseline,shifted,belief,104100,269.3508,45.2163,stopped,
baseline,missing,belief,104117,887.3660,1.4000,stopped,
baseline,known,belief,104134,888.8442,1.4000,stopped,
baseline,shifted,belief,104151,156.4436,49.4449,stopped,
baseline,missing,belief,104168,874.4589,1.4000,stopped,
baseline,known,belief,104185,144.6818,54.4107,completed,
baseline,shifted,belief,104202,170.7985,49.3600,stopped,
baseline,missing,belief,104219,848.1437,1.4000,stopped,
baseline,known,belief,104236,195.7025,48.7188,stopped,
baseline,shifted,belief,104253,830.1741,1.4000,stopped,
baseline,missing,belief,104270,812.4289,1.4000,stopped,
baseline,known,belief,104287,181.8089,49.5384,stopped,
baseline,shifted,belief,104304,199.4902,49.8570,stopped,
baseline,missing,belief,104321,863.3293,1.4000,stopped,
baseline,known,belief,104338,174.6529,48.6670,stopped,
baseline,shifted,belief,104355,200.3000,49.4524,stopped,
baseline,missing,belief,104372,829.8918,1.4000,stopped,
baseline,known,belief,104389,195.8703,49.5556,stopped,
baseline,shifted,belief,104406,354.2580,36.6089,stopped,
baseline,missing,belief,104423,884.0888,1.4000,stopped,
baseline,known,belief,104440,177.7353,49.5153,stopped,
baseline,shifted,belief,104457,151.7267,49.3439,stopped,
baseline,missing,belief,104474,837.8463,1.4000,stopped,
baseline,known,belief,104491,172.1559,49.6471,stopped,
baseline,shifted,belief,104508,560.2018,22.9233,stopped,
baseline,missing,belief,104525,840.0807,1.4000,stopped,
baseline,known,belief,104542,163.7531,49.4153,stopped,
baseline,shifted,belief,104559,366.4133,36.5955,stopped,
baseline,missing,belief,104576,869.4676,1.4000,stopped,
baseline,known,belief,104593,182.5861,49.6561,stopped,
baseline,shifted,belief,104610,555.2562,22.9049,stopped,
baseline,missing,belief,104627,850.0866,1.4000,stopped,
baseline,known,belief,104644,175.9347,49.4218,stopped,
baseline,shifted,belief,104661,176.1992,49.3949,stopped,
baseline,missing,belief,104678,842.8003,1.4000,stopped,
baseline,known,belief,104695,180.5922,48.5933,stopped,
baseline,shifted,belief,104712,497.8489,30.0862,stopped,
baseline,missing,belief,104729,832.4657,1.4000,stopped,
baseline,known,belief,104746,178.7498,49.5253,stopped,
baseline,shifted,belief,104763,851.9491,1.4000,stopped,
baseline,missing,belief,104780,854.4764,1.4000,stopped,
baseline,known,belief,104797,140.6032,53.7989,completed,
baseline,shifted,belief,104814,175.6158,49.3051,stopped,
baseline,missing,belief,104831,840.9652,1.4000,stopped,
baseline,known,belief,104848,192.9333,48.7748,stopped,
baseline,shifted,belief,104865,267.0651,43.8168,stopped,
baseline,missing,belief,104882,858.1398,1.4000,stopped,
baseline,known,belief,104899,191.4231,49.5530,stopped,
baseline,shifted,belief,104916,373.1407,36.6208,stopped,
baseline,missing,belief,104933,849.8846,1.4000,stopped,
baseline,known,belief,104950,141.7675,54.5955,completed,
baseline,shifted,belief,104967,839.3208,1.4000,stopped,
baseline,missing,belief,104984,819.1825,1.4000,stopped,
baseline,known,belief,105001,181.9088,49.5465,stopped,
baseline,shifted,belief,105018,190.4017,50.1829,stopped,
baseline,missing,belief,105035,855.8399,1.4000,stopped,
baseline,known,belief,105052,206.9769,50.0104,violated,pellet-envelope
baseline,shifted,belief,105069,168.0059,50.8493,stopped,
baseline,missing,belief,105086,814.1220,1.4000,stopped,
baseline,known,belief,105103,174.9154,49.4274,stopped,
baseline,shifted,belief,105120,210.3753,49.8228,stopped,
baseline,missing,belief,105137,845.4650,1.4000,stopped,
baseline,known,belief,105154,186.3746,50.1937,stopped,
baseline,shifted,belief,105171,188.1760,49.2512,completed,
baseline,missing,belief,105188,841.5436,1.4000,stopped,
baseline,known,belief,105205,181.8912,49.3306,stopped,
baseline,shifted,belief,105222,182.4484,49.5923,stopped,
baseline,missing,belief,105239,845.8970,1.4000,stopped,
baseline,known,belief,105256,183.3824,49.2964,stopped,
baseline,shifted,belief,105273,176.1302,49.2843,stopped,
baseline,missing,belief,105290,822.4828,1.4000,stopped,
